Asset_Type,Equipment_ID,Date_Install,Longitude,Latitude,STREET_1,STREET_2,Suburb,RMS_Region
VEH ,241,21-Jul-66,151.2086667,-33.86567759,PITT ST,HUNTER ST,SYDNEY,Sydney
VEH ,242,01-Apr-82,151.2115955,-33.86509199,PHILLIP ST,BENT ST,SYDNEY,Sydney
VEH ,243,18-Jul-66,151.2089433,-33.86361591,PITT ST,BRIDGE ST,SYDNEY,Sydney
VEH ,244,18-Jul-66,151.2100295,-33.86623951,CASTLEREAGH ST,HUNTER ST,SYDNEY,Sydney
PED ,245,28-Apr-65,151.2098426,-33.86770172,CASTLEREAGH ST,MARTIN PL (@),SYDNEY,Sydney
VEH ,246,22-Feb-65,151.2096673,-33.8690734,CASTLEREAGH ST,KING ST,SYDNEY,Sydney
VEH ,247,23-Jul-81,151.2027339,-33.87401179,BATHURST ST,HARBOUR ST,SYDNEY,Sydney
VEH ,248,22-Feb-65,151.2094671,-33.87073757,CASTLEREAGH ST,MARKET ST,SYDNEY,Sydney
VEH ,249,12-Oct-75,151.2041997,-33.88286626,GEORGE ST,PITT ST,SYDNEY,Sydney
VEH ,250,29-Jan-64,151.2091793,-33.87324021,CASTLEREAGH ST,PARK ST,SYDNEY,Sydney
VEH ,251,29-Jan-64,151.2098959,-33.87330352,ELIZABETH ST,PARK ST,SYDNEY,Sydney
PED ,252,05-May-98,151.2037306,-33.88371494,LEE ST,RAILWAY SQ (S-),SYDNEY,Sydney
VEH ,253,29-Jan-64,151.2094527,-33.87685194,ELIZABETH ST,LIVERPOOL ST,SYDNEY,Sydney
VEH ,254,29-Jan-64,151.2092743,-33.87839987,ELIZABETH ST,GOULBURN ST,SYDNEY,Sydney
VEH ,255,29-Jan-64,151.2090834,-33.87979712,ELIZABETH ST,CAMPBELL ST,SYDNEY,Sydney
VEH ,256,06-Sep-01,151.20701,-33.86206954,HARRINGTON ST,ESSEX ST,CITY,Sydney
VEH ,257,29-Jan-64,151.2083501,-33.88037956,CASTLEREAGH ST,HAY ST,SYDNEY,Sydney
VEH ,258,29-Jan-64,151.2069096,-33.88007768,PITT ST,HAY ST,SYDNEY,Sydney
VEH ,259,30-Jan-68,151.2052919,-33.87965396,GEORGE ST,HAY ST,SYDNEY,Sydney
VEH ,260,18-Aug-00,151.190493,-33.89012237,BUTLIN AV,MAZE CR,DARLINGTON,Sydney
VEH ,261,29-Jan-64,151.2057168,-33.87779718,GEORGE ST,GOULBURN ST,SYDNEY,Sydney
VEH ,262,29-Jan-64,151.206169,-33.87639457,GEORGE ST,LIVERPOOL ST,SYDNEY,Sydney
PED ,263,24-Apr-88,151.2076069,-33.88253205,EDDY AV,ELIZABETH ST (W-),SYDNEY,Sydney
VEH ,264,29-Jan-64,151.2070064,-33.87302448,GEORGE ST,PARK ST,SYDNEY,Sydney
PED ,265,19-Aug-02,151.2113364,-33.84603306,ALFRED ST,GLEN ST (S-),MILSONS POINT,Sydney
PED ,266,30-Apr-02,151.2041522,-33.87337021,SUSSEX ST,DRUITT ST (S-),SYDNEY,Sydney
PED ,267,10-Oct-01,151.2203668,-33.88267319,OXFORD ST,VERONA ST (E-),PADDINGTON,Sydney
VEH ,268,10-Dec-01,151.1117306,-33.93602071,BEXLEY RD M5 RAMPS,WOLLI AV,EARLWOOD,Sydney
VEH ,269,22-Nov-64,151.2102191,-33.87071954,MARKET ST,ELIZABETH ST,SYDNEY,Sydney
VEH ,270,22-Feb-65,151.2069538,-33.87080498,MARKET ST,GEORGE ST,SYDNEY,Sydney
VEH ,271,22-Feb-65,151.2063058,-33.8708429,MARKET ST,YORK ST,SYDNEY,Sydney
VEH ,272,22-Feb-65,151.2055269,-33.87088233,MARKET ST,CLARENCE ST,SYDNEY,Sydney
VEH ,274,22-Feb-65,151.2038532,-33.87097478,MARKET ST,SUSSEX ST,SYDNEY,Sydney
VEH ,276,20-Jul-75,151.2119595,-33.86985755,MACQUARIE ST,ST JAMES RD,SYDNEY,Sydney
VEH ,278,22-Nov-64,151.2103895,-33.8691795,KING ST,ELIZABETH ST,SYDNEY,Sydney
VEH ,279,12-Oct-75,151.2028824,-33.8854197,REGENT ST,LEE ST,CHIPPENDALE,Sydney
VEH ,280,22-Feb-65,151.2069532,-33.86873649,KING ST,GEORGE ST,SYDNEY,Sydney
VEH ,281,22-Feb-65,151.2060334,-33.86868453,KING ST,YORK ST,SYDNEY,Sydney
VEH ,282,22-Feb-65,151.2052766,-33.86873982,KING ST,CLARENCE ST,SYDNEY,Sydney
VEH ,283,19-Dec-38,151.2045924,-33.86877733,KING ST,KENT ST,SYDNEY,Sydney
VEH ,284,22-Feb-65,151.2036036,-33.86879456,KING ST,SUSSEX ST,SYDNEY,Sydney
PED ,285,28-Apr-65,151.2122247,-33.86789143,MACQUARIE ST,MARTIN PL (@),SYDNEY,Sydney
PED ,286,28-Apr-65,151.2112317,-33.867807,PHILLIP ST,MARTIN PL (@),SYDNEY,Sydney
PED ,287,28-Apr-65,151.2105781,-33.86776006,ELIZABETH ST,MARTIN PL (@),SYDNEY,Sydney
PED ,288,28-Apr-65,151.2084598,-33.86755452,PITT ST,MARTIN PL (@),SYDNEY,Sydney
VEH ,289,22-Aug-03,151.2010998,-33.90407274,WYNDHAM ST,MANDIBLE ST,ALEXANDRIA,Sydney
VEH ,290,11-May-66,151.2124094,-33.86655309,MACQUARIE ST,HUNTER ST,SYDNEY,Sydney
VEH ,291,26-Nov-72,151.21254,-33.86571155,MACQUARIE ST,BENT ST,SYDNEY,Sydney
VEH ,292,09-Aug-74,151.2123195,-33.87592734,COLLEGE ST,FRANCIS ST,SYDNEY,Sydney
VEH ,293,18-Nov-65,151.2082938,-33.88344477,ELIZABETH ST,FOVEAUX ST,SYDNEY,Sydney
VEH ,294,18-Nov-65,151.2086479,-33.88166587,ELIZABETH ST,ALBION ST,SYDNEY,Sydney
VEH ,295,14-Dec-72,151.1998237,-33.88425664,BROADWAY,JONES ST,SYDNEY,Sydney
VEH ,296,28-Jun-65,151.2058735,-33.88163259,PITT ST,EDDY AV,SYDNEY,Sydney
VEH ,298,04-Oct-66,151.2118613,-33.86336614,BRIDGE ST,PHILLIP ST,SYDNEY,Sydney
VEH ,299,04-Oct-66,151.2128868,-33.86327183,MACQUARIE ST,BRIDGE ST,SYDNEY,Sydney
VEH ,300,18-Jul-66,151.2074787,-33.86364009,BRIDGE ST,GEORGE ST,SYDNEY,Sydney
VEH ,301,18-Jul-66,151.2072881,-33.86549541,GEORGE ST,HUNTER ST,SYDNEY,Sydney
VEH ,302,18-Jul-66,151.2107364,-33.86634563,ELIZABETH ST,HUNTER ST,SYDNEY,Sydney
PED ,304,19-Nov-02,151.2541243,-33.89790153,CARRINGTON RD,CHURCH ST (N-),WAVERLEY,Sydney
VEH ,305,12-Aug-00,151.2025669,-33.86688257,ERSKINE ST,SHELLEY ST,SYDNEY,Sydney
VEH ,306,25-Feb-00,151.2204381,-33.86929097,COWPER WHARF RD,FINGER WHARF ACCESS,WOOLLOOMOOLOO,Sydney
VEH ,307,19-Jul-37,151.2043641,-33.86676567,KENT ST,ERSKINE ST,SYDNEY,Sydney
VEH ,308,18-Jul-66,151.2041419,-33.86516622,KENT ST,MARGARET ST,SYDNEY,Sydney
VEH ,309,21-Mar-99,151.2181012,-33.86886908,COWPER WHARF RD,SIR JOHN YOUNG CR,WOOLLOOMOOLOO,Sydney
VEH ,310,18-Jul-66,151.2034144,-33.86682985,SUSSEX ST,ERSKINE ST,SYDNEY,Sydney
VEH ,311,21-Nov-66,151.2107438,-33.87860875,WENTWORTH AV,GOULBURN ST,SYDNEY,Sydney
VEH ,312,17-Oct-72,151.2153919,-33.8741854,WILLIAM ST,RILEY ST,SYDNEY,Sydney
VEH ,313,15-Sep-00,151.2174462,-33.88858483,SOUTH DOWLING ST,ARTHUR ST,SURRY HILLS,Sydney
VEH ,314,22-Jun-00,151.2163853,-33.89384443,SOUTH DOWLING ST,CHARLES ST,SURRY HILLS,Sydney
VEH ,315,07-Nov-66,151.2126015,-33.87370045,COLLEGE ST,WILLIAM ST,SYDNEY,Sydney
VEH ,316,06-Apr-67,151.2163095,-33.87429248,WILLIAM ST,CROWN ST,WOOLLOOMOOLOO,Sydney
VEH ,317,24-Mar-58,151.2172436,-33.87447124,WILLIAM ST,PALMER ST,WOOLLOOMOOLOO,Sydney
VEH ,318,24-May-37,151.2050357,-33.86670622,CLARENCE ST,ERSKINE ST,SYDNEY,Sydney
VEH ,319,18-Jul-66,151.2048546,-33.8651415,CLARENCE ST,MARGARET ST,SYDNEY,Sydney
VEH ,320,21-Dec-72,151.2180501,-33.87458994,WILLIAM ST,BOURKE ST,WOOLLOOMOOLOO,Sydney
VEH ,321,18-Jul-66,151.2103594,-33.8634934,BRIDGE ST,LOFTUS ST,SYDNEY,Sydney
VEH ,322,18-Jan-67,150.9929019,-33.76192934,WINDSOR RD,SEVEN HILLS RD,BAULKHAM HILLS,Sydney
VEH ,323,10-Sep-64,151.2528245,-33.79612718,BURNT BRIDGE CREEK DEV,MANLY RD,SEAFORTH,Sydney
VEH ,324,04-Jun-92,150.899365,-34.42806474,CORRIMAL ST,STEWART ST,WOLLONGONG,Southern
VEH ,326,11-Feb-62,150.8928615,-34.41400498,FLINDERS ST,BOURKE ST,NORTH WOLLONGONG,Southern
VEH ,327,21-Feb-63,151.138846,-33.88049471,RAMSAY ST,DALHOUSIE ST,HABERFIELD,Sydney
VEH ,328,18-Sep-70,150.8974191,-34.42553478,CROWN ST,KEMBLA ST,WOLLONGONG,Southern
VEH ,329,11-Jul-63,151.2143581,-33.88353175,CROWN ST,ALBION ST,SURRY HILLS,Sydney
VEH ,330,01-Feb-69,151.2098527,-33.84160016,PACIFIC HWY,ARTHUR ST,NORTH SYDNEY,Sydney
VEH ,332,18-Jun-68,151.2101612,-33.83927341,MOUNT ST,ARTHUR ST,NORTH SYDNEY,Sydney
VEH ,333,21-Jul-98,151.2203287,-33.88671833,MOORE PARK RD,GREENS RD,PADDINGTON,Sydney
VEH ,334,18-Jun-68,151.2112489,-33.83951629,ALFRED ST,MOUNT ST,NORTH SYDNEY,Sydney
VEH ,336,18-Jul-67,151.2132007,-33.82964583,FALCON ST,WARRINGAH FWY N/B OFF,NORTH SYDNEY,Sydney
VEH ,337,18-Jun-68,151.2142338,-33.82979417,FALCON ST,WARRINGAH FWY S/B ON,NORTH SYDNEY,Sydney
VEH ,338,26-Jun-89,150.896585,-34.37496954,PRINCES HWY,SHORT ST,CORRIMAL,Southern
VEH ,339,18-Jun-68,151.2137373,-33.82746894,ERNEST ST,WARRINGAH FWY RAMPS,CAMMERAY,Sydney
VEH ,340,17-Jun-89,149.0962619,-33.28308235,SUMMER ST,SALE ST,ORANGE,Western
VEH ,341,18-Jun-68,151.210233,-33.82298998,MILLER ST,AMHERST ST,CAMMERAY,Sydney
VEH ,343,18-Jun-68,151.2099271,-33.82463193,MILLER ST,WARRINGAH FWY,NORTH SYDNEY,Sydney
VEH ,344,09-Jul-64,151.736958,-32.92446829,BROADMEADOW RD,LAMBTON RD,BROADMEADOW,Hunter
VEH ,345,07-Jul-66,151.2333714,-33.88961662,OXFORD ST,MOORE PARK RD,PADDINGTON,Sydney
VEH ,346,09-Oct-69,151.2028293,-33.90552772,BOTANY RD,BOURKE RD,ALEXANDRIA,Sydney
VEH ,347,23-Oct-64,151.2399285,-33.88793014,QUEEN ST,OCEAN ST,WOOLLAHRA,Sydney
VEH ,348,20-Oct-64,150.9950594,-33.8557558,WOODVILLE RD,GUILDFORD RD,GUILDFORD,Sydney
VEH ,349,15-Sep-65,151.2051242,-33.83502938,PACIFIC HWY,BAY RD,NORTH SYDNEY,Sydney
VEH ,350,09-Feb-65,151.7227485,-32.92314917,TURTON RD,LAMBTON RD,NEW LAMBTON,Hunter
VEH ,351,07-Sep-65,151.2066965,-33.89613754,ELIZABETH ST,PHILLIP ST,WATERLOO,Sydney
VEH ,352,09-Oct-69,151.2018342,-33.90570616,WYNDHAM ST,BOURKE RD,ALEXANDRIA,Sydney
VEH ,354,16-Dec-63,151.7486674,-32.93780265,GLEBE RD,CITY RD,HAMILTON SOUTH,Hunter
VEH ,355,16-Feb-67,151.1323329,-33.88934063,HUME HWY,ELIZABETH ST,ASHFIELD,Sydney
VEH ,356,16-Feb-67,151.1313826,-33.88972212,HUME HWY,CARLTON CR,ASHFIELD,Sydney
VEH ,357,29-Jun-74,151.2311013,-33.90634177,ALISON RD,DARLEY RD,RANDWICK,Sydney
VEH ,358,14-Jan-75,149.5796751,-33.41873298,RUSSELL ST,WILLIAM ST,BATHURST,Western
VEH ,359,26-Sep-95,151.2064628,-33.87793002,GOULBURN ST,WORLD SQUARE EXIT,SYDNEY,Sydney
VEH ,360,07-Feb-67,151.0454078,-33.90106119,HUME HWY,RAWSON RD,GREENACRE,Sydney
VEH ,362,08-Aug-74,151.2404861,-33.88984533,OCEAN ST,WALLIS ST,WOOLLAHRA,Sydney
VEH ,363,24-Mar-72,151.2215639,-33.89522543,ANZAC PDE,CLEVELAND ST,MOORE PARK,Sydney
VEH ,364,29-May-65,151.1193591,-34.03187035,TAREN POINT RD,THE BOULEVARDE,CARINGBAH,Sydney
VEH ,365,27-Jul-65,151.0985576,-33.92930724,KINGSGROVE RD,WILLIAM ST,BELMORE,Sydney
VEH ,366,23-Dec-65,151.1236765,-33.82378338,VICTORIA RD,MONASH RD,GLADESVILLE,Sydney
VEH ,367,07-Dec-65,151.2393268,-33.94162854,ANZAC PDE,MAROUBRA RD,MAROUBRA JUNCTION,Sydney
VEH ,368,07-Apr-44,151.1141655,-33.9382101,BEXLEY RD,SLADE RD,BEXLEY NORTH,Sydney
VEH ,369,29-Nov-65,151.2498403,-33.89208297,BRONTE RD,OXFORD ST,BONDI JUNCTION,Sydney
VEH ,370,09-Aug-65,151.1264162,-33.95003722,FOREST RD,STONEY CREEK RD,BEXLEY,Sydney
VEH ,371,02-Jul-65,151.1636548,-33.81070128,EPPING RD,CENTENNIAL AV,LANE COVE NORTH,Sydney
VEH ,372,26-Nov-68,151.2054138,-33.89298496,REDFERN ST,CHALMERS ST,REDFERN,Sydney
VEH ,373,17-Sep-70,151.1613593,-33.88794094,PARRAMATTA RD,CATHERINE ST,LEICHHARDT,Sydney
VEH ,374,29-May-65,151.1218345,-34.01908264,TAREN POINT RD,HOLT RD,TAREN POINT,Sydney
VEH ,375,10-Feb-66,151.2344592,-33.75228036,WAKEHURST PKY,WARRINGAH RD,FRENCHS FOREST,Sydney
VEH ,376,15-Dec-67,151.0614359,-33.85483966,PARRAMATTA RD,BIRNIE AV,LIDCOMBE,Sydney
VEH ,378,19-Dec-02,151.2496976,-33.89104295,GRAFTON ST,GROSVENOR ST,BONDI JUNCTION,Sydney
VEH ,379,07-Nov-67,151.1115023,-33.88649462,HUME HWY,CROYDON AV,CROYDON,Sydney
VEH ,380,10-Mar-67,151.0522852,-33.81382923,VICTORIA RD,SILVERWATER RD,ERMINGTON,Sydney
VEH ,381,28-May-65,151.0527151,-34.04547589,PRINCES HWY,MERTON ST BYPASS,LOFTUS,Sydney
VEH ,382,27-Feb-67,151.0684339,-33.92288858,KING GEORGES RD,THE BOULEVARDE,LAKEMBA,Sydney
VEH ,383,06-Apr-77,151.6923471,-32.98192031,PACIFIC HWY,SYDNEY ST,GATESHEAD,Hunter
VEH ,384,07-Oct-70,151.176543,-33.88680718,PARRAMATTA RD,MALLETT ST,CAMPERDOWN,Sydney
VEH ,385,07-Oct-70,151.1773514,-33.8866214,PARRAMATTA RD,CHURCH ST,CAMPERDOWN,Sydney
VEH ,386,13-Mar-67,146.9156453,-36.08069831,DEAN ST,KIEWA ST,ALBURY,South Western
VEH ,387,13-Mar-67,147.3658728,-35.11846834,EDWARD ST,BEST ST,WAGGA WAGGA,South Western
VEH ,388,23-Jan-68,151.1982278,-33.8033586,MOWBRAY RD,PENSHURST ST,WILLOUGHBY,Sydney
VEH ,389,13-Jan-67,151.7541723,-32.92417706,TUDOR ST,PARRY ST,HAMILTON,Hunter
VEH ,390,13-Dec-67,150.1588651,-33.48053154,MAIN ST,ESKBANK ST,LITHGOW,Western
VEH ,391,31-Jan-67,151.6918946,-32.978628,PACIFIC HWY,OXFORD ST,GATESHEAD,Hunter
VEH ,392,30-Apr-75,151.1988225,-33.80041732,PENSHURST ST,LAUREL ST,WILLOUGHBY,Sydney
VEH ,393,09-May-68,151.1559491,-33.85254618,VICTORIA RD,EDWIN ST,DRUMMOYNE,Sydney
VEH ,394,28-Mar-67,151.1955041,-33.7924397,PENSHURST ST,VICTORIA AV,CHATSWOOD,Sydney
VEH ,395,15-Aug-67,151.2667043,-33.77641772,CONDAMINE ST,KENTWELL RD,NORTH MANLY,Sydney
VEH ,396,20-Feb-73,151.2226395,-33.90152013,ANZAC PDE,ALISON RD,MOORE PARK,Sydney
VEH ,397,02-May-67,151.1418975,-33.87082263,DOBROYD PDE,TIMBRELL DR,HABERFIELD,Sydney
VEH ,398,26-Jun-67,150.9255007,-33.9143681,HUME HWY,MACQUARIE ST,LIVERPOOL,Sydney
VEH ,399,30-May-67,151.1604163,-33.92505594,PRINCES HWY,GANNON ST,TEMPE,Sydney
VEH ,400,01-Jun-67,151.2072982,-33.89324244,ELIZABETH ST,REDFERN ST,REDFERN,Sydney
VEH ,401,02-Jun-67,151.0788185,-33.94713097,KING GEORGES RD,BROAD ARROW RD,BEVERLY HILLS,Sydney
VEH ,402,15-Jun-67,150.9194247,-33.91949491,COPELAND ST,ELIZABETH DR,LIVERPOOL,Sydney
VEH ,403,28-Mar-68,151.2269892,-33.89684032,LANG RD,COOK RD,MOORE PARK,Sydney
VEH ,404,23-May-67,150.9115119,-33.77181526,SUNNYHOLT RD,NEWTON RD,BLACKTOWN,Sydney
VEH ,405,04-Sep-68,150.9179986,-33.92863783,HUME HWY,HOXTON PARK RD,LIVERPOOL,Sydney
VEH ,406,24-May-67,150.911147,-33.94353403,HUME HWY,DE MEYRICK AV,CASULA,Sydney
VEH ,407,18-Sep-70,150.8909199,-34.42542146,CROWN ST,ATCHISON ST,WOLLONGONG,Southern
VEH ,408,18-Sep-70,150.8888838,-34.42573709,CROWN ST,RAILWAY PDE,WOLLONGONG,Southern
VEH ,409,18-Sep-70,150.8874413,-34.42580877,CROWN ST,GLADSTONE AV,WOLLONGONG,Southern
VEH ,410,20-Mar-68,151.1515712,-33.81685567,BURNS BAY RD,PENROSE ST,LANE COVE WEST,Sydney
VEH ,411,08-Apr-68,151.1914233,-33.88475773,PARRAMATTA RD,DERWENT ST,GLEBE,Sydney
VEH ,412,08-Apr-68,151.1929673,-33.88457345,PARRAMATTA RD,GLEBE POINT RD,GLEBE,Sydney
VEH ,413,08-Apr-68,151.1948394,-33.88444577,BROADWAY,CITY RD,ULTIMO,Sydney
VEH ,414,08-Apr-68,151.1964992,-33.88436412,BROADWAY,MOUNTAIN ST,ULTIMO,Sydney
VEH ,415,08-Apr-68,151.1985558,-33.88431201,BROADWAY,ABERCROMBIE ST,ULTIMO,Sydney
VEH ,416,08-Apr-68,151.2022122,-33.88399002,BROADWAY,HARRIS ST,SYDNEY,Sydney
VEH ,417,18-Jul-70,150.8899546,-34.42561682,CROWN ST,AUBURN ST,WOLLONGONG,Southern
VEH ,418,22-Aug-69,150.2532909,-30.97757963,CONADILLY ST,MARQUIS ST,GUNNEDAH,Northern
VEH ,419,19-Aug-69,151.1946094,-33.93799968,BOTANY RD,MILL POND DR,MASCOT,Sydney
VEH ,420,19-Aug-69,151.1928306,-33.93820316,GENERAL HOLMES DR,MILL POND DR,MASCOT,Sydney
VEH ,421,17-Jun-69,150.8715827,-34.46552522,FIVE ISLANDS RD,SPRINGHILL RD,CRINGILA,Southern
VEH ,422,14-Nov-68,151.2175908,-33.88395814,ALBION ST,FLINDERS ST,SURRY HILLS,Sydney
PED ,423,30-Jun-74,151.2107735,-33.87686097,LIVERPOOL ST,COMMONWEALTH ST (W-),SYDNEY,Sydney
VEH ,424,15-May-58,151.0562399,-33.81431713,VICTORIA RD,SPURWAY ST,ERMINGTON,Sydney
VEH ,425,20-Dec-67,151.1280216,-33.73346411,PACIFIC HWY,KISSING POINT RD,TURRAMURRA,Sydney
VEH ,426,18-Dec-75,151.098523,-33.70849211,PACIFIC HWY,COLLEGE CR,WAITARA,Sydney
VEH ,427,21-Aug-67,150.8969033,-34.37317621,PRINCES HWY,RAILWAY ST,CORRIMAL,Southern
VEH ,428,07-Dec-67,151.1450643,-33.85739017,LYONS RD,HAMPDEN RD,DRUMMOYNE,Sydney
VEH ,429,31-Jul-68,151.2393298,-33.9256516,RAINBOW ST,AVOCA ST,RANDWICK,Sydney
VEH ,431,17-Jun-69,150.8725642,-34.46563788,FIVE ISLANDS RD,LAKE AV,CRINGILA,Southern
VEH ,432,19-Dec-67,151.7178085,-32.95106998,PACIFIC HWY,BRUNKER RD,ADAMSTOWN HEIGHTS,Hunter
VEH ,433,27-Jul-67,151.1223069,-33.86964592,QUEENS RD,HARRIS RD,FIVE DOCK,Sydney
VEH ,434,28-Jul-67,151.1845107,-33.88512502,PARRAMATTA RD,ROSS ST,FOREST LODGE,Sydney
VEH ,435,25-Jan-68,151.1563949,-33.91054951,MARRICKVILLE RD,ILLAWARRA RD,MARRICKVILLE,Sydney
VEH ,436,29-Feb-68,151.020448,-33.90733024,HUME HWY,AUBURN RD,YAGOONA,Sydney
VEH ,437,20-Nov-67,151.1488799,-33.94973472,WEST BOTANY ST,BESTIC ST,ROCKDALE,Sydney
VEH ,438,21-Oct-68,151.1579877,-33.89240098,CRYSTAL ST,BRIGHTON ST,PETERSHAM,Sydney
VEH ,439,14-Nov-68,151.2189763,-33.88663039,ANZAC PDE,FLINDERS ST,MOORE PARK,Sydney
VEH ,440,06-Jun-60,150.8934631,-34.42340156,KEIRA ST,MARKET ST,WOLLONGONG,Southern
VEH ,441,06-Jun-89,150.8612427,-34.43567933,PRINCES HWY,THE AVENUE,FIGTREE,Southern
VEH ,442,26-Jul-67,150.712119,-33.75688394,GREAT WESTERN HWY,PARKER ST,PENRITH,Sydney
VEH ,443,25-Jul-67,150.924157,-33.92021679,MACQUARIE ST,ELIZABETH ST,LIVERPOOL,Sydney
VEH ,445,11-Sep-89,150.7750374,-34.57072747,ILLAWARRA HWY,TERRY ST,ALBION PARK,Southern
VEH ,447,11-Jul-67,151.0813226,-33.9270557,CANTERBURY RD,HALDON ST,LAKEMBA,Sydney
VEH ,448,23-Aug-67,151.099838,-33.81940492,CHURCH ST,JUNCTION ST,RYDE,Sydney
VEH ,449,29-May-68,151.0868891,-33.8074082,VICTORIA RD,STATION ST,WEST RYDE,Sydney
VEH ,450,05-Oct-89,150.8612991,-34.54776939,SHELLHARBOUR RD,VERONICA ST,WARILLA,Southern
VEH ,451,03-Jan-75,151.071099,-33.73912455,PENNANT HILLS RD,YARRARA RD,PENNANT HILLS,Sydney
VEH ,452,11-Mar-68,151.1883616,-33.8271264,GREENWICH RD,RIVER RD,GREENWICH,Sydney
VEH ,453,12-Oct-67,151.2115723,-33.80241127,EASTERN VALLEY WAY,EDINBURGH RD,CASTLECRAG,Sydney
VEH ,454,09-Oct-67,151.0639467,-33.95893752,FOREST RD,BOUNDARY RD,PEAKHURST,Sydney
VEH ,455,23-Oct-67,151.1145926,-33.94924417,STONEY CREEK RD,PREDDYS RD,BEXLEY,Sydney
VEH ,456,18-Jan-68,151.1204159,-34.02656516,TAREN POINT RD,PARRAWEENA RD,CARINGBAH,Sydney
VEH ,457,13-Nov-67,151.1790256,-33.78748621,PACIFIC HWY,BOUNDARY ST,ROSEVILLE,Sydney
VEH ,458,30-Oct-67,151.1958667,-33.78088314,BABBAGE RD,CLIVE ST,ROSEVILLE,Sydney
VEH ,459,16-Jan-68,151.1563087,-33.96093517,THE GRAND PDE,BAY ST,BRIGHTON-LE-SANDS,Sydney
VEH ,460,11-Dec-67,151.6678836,-33.0203338,PACIFIC HWY,JOHN FISHER RD,BELMONT NORTH,Hunter
VEH ,461,14-Jul-69,151.2131015,-33.88330208,ALBION ST,RILEY ST,SURRY HILLS,Sydney
VEH ,462,18-May-67,151.0019902,-33.83471314,WOODVILLE RD,WILLIAM ST,GRANVILLE,Sydney
VEH ,463,03-Jan-68,151.1580785,-33.922399,UNWINS BRIDGE RD,RICHARDSONS RD,TEMPE,Sydney
VEH ,464,04-Jul-68,150.9999573,-33.79361112,NORTH ROCKS RD,CHURCH ST,NORTHMEAD,Sydney
VEH ,465,31-Aug-00,151.1664072,-33.86174077,VICTORIA RD,TERRY ST,ROZELLE,Sydney
VEH ,466,01-Aug-67,151.1059851,-33.86579538,BURWOOD RD,GIPPS ST,CONCORD,Sydney
VEH ,467,11-Oct-67,151.1303391,-33.86408894,GREAT NORTH RD,LYONS RD WEST,FIVE DOCK,Sydney
VEH ,468,22-Nov-67,151.1853357,-33.79561511,VICTORIA AV,ARCHER ST,CHATSWOOD,Sydney
VEH ,469,15-Aug-68,151.2958018,-33.70992203,WAKEHURST PKY,PITTWATER RD,NORTH NARRABEEN,Sydney
VEH ,470,20-Mar-74,151.2286171,-33.8762247,BAYSWATER RD,MCLACHLAN AV,RUSHCUTTERS BAY,Sydney
VEH ,471,15-Dec-74,151.2284115,-33.87687914,CRAIGEND ST,MCLACHLAN AV,RUSHCUTTERS BAY,Sydney
VEH ,472,24-Jun-75,151.2295201,-33.87681471,CRAIGEND ST,NEILD AV,RUSHCUTTERS BAY,Sydney
VEH ,473,16-Jun-70,151.2318062,-33.87680434,NEW SOUTH HEAD RD,NEW BEACH RD,EDGECLIFF,Sydney
VEH ,474,16-Jun-70,151.2336591,-33.87731982,NEW SOUTH HEAD RD,MONA RD,EDGECLIFF,Sydney
VEH ,475,17-Jun-70,151.2351688,-33.87859284,NEW SOUTH HEAD RD,NEW MCLEAN ST,EDGECLIFF,Sydney
VEH ,476,19-Dec-62,151.2375984,-33.8790549,NEW SOUTH HEAD RD,OCEAN ST,EDGECLIFF,Sydney
VEH ,477,13-Nov-89,151.2648395,-33.87204073,NEW SOUTH HEAD RD,KENT RD,ROSE BAY,Sydney
VEH ,478,27-Feb-96,151.2308701,-33.95757762,BUNNERONG RD,DAUNT AV,MATRAVILLE,Sydney
VEH ,479,23-Jun-79,151.2382914,-33.87921824,NEW SOUTH HEAD RD,BUS TUNNEL,EDGECLIFF,Sydney
VEH ,480,23-Jun-79,151.2376062,-33.8799324,OCEAN ST,BUS RAMPS,EDGECLIFF,Sydney
VEH ,481,31-Mar-00,151.2274054,-33.88885529,MOORE PARK RD,REGENT ST,PADDINGTON,Sydney
VEH ,482,31-Mar-69,151.5524108,-32.7297656,HIGH ST,BELMORE RD,MAITLAND,Hunter
VEH ,484,20-Jan-01,151.5546791,-32.73195473,HIGH ST,ELGIN ST,MAITLAND,Hunter
VEH ,488,31-Mar-69,151.5600234,-32.73639529,HIGH ST,HUNTER ST,MAITLAND,Hunter
VEH ,490,30-Dec-68,151.1148695,-33.88324556,PAISLEY RD,THE STRAND,CROYDON,Sydney
VEH ,491,06-Dec-73,151.0963326,-33.81357581,VICTORIA RD,BOWDEN ST,RYDE,Sydney
VEH ,492,22-Dec-69,151.1060061,-33.81031143,LANE COVE RD,DEVLIN ST,RYDE,Sydney
VEH ,493,11-Dec-67,151.6605652,-33.03604563,PACIFIC HWY,MACQUARIE ST,BELMONT,Hunter
VEH ,494,01-Aug-68,151.712403,-32.94064656,PARK AV,NORTHCOTT DR,KOTARA,Hunter
VEH ,495,11-Dec-67,151.3561924,-32.83547976,VINCENT ST,COOPER ST,CESSNOCK,Hunter
VEH ,496,25-Nov-68,147.3688266,-35.11890156,EDWARD ST,BAYLIS ST,WAGGA WAGGA,South Western
